date,open,high,low,adjClose,value,volume,count,close
2019-07-08,12300.0,12300.0,12300.0,12300.0,155093529000,12609230,925,12300.0
2019-07-09,12915.0,12915.0,12915.0,12915.0,48132590625,3726875,352,12915.0
2019-07-10,13560.0,13560.0,13560.0,13560.0,66789902040,4925509,322,13560.0
2019-07-13,14238.0,14238.0,13610.0,14135.0,168742491025,11938240,2293,14238.0
2019-07-14,14470.0,14470.0,13702.0,13988.0,45325735300,3240337,1283,14103.0
2019-07-15,14237.0,14599.0,14014.0,14261.0,42634559750,2989650,1035,14019.0
2019-07-16,14000.0,14300.0,13548.0,13581.0,26225790693,1931076,490,13548.0
2019-07-17,13000.0,14260.0,12910.0,13974.0,78517893685,5619018,940,14157.0
2019-07-20,14010.0,14444.0,13700.0,13977.0,21629431661,1547536,523,13998.0
2019-07-21,14048.0,14048.0,13279.0,13433.0,26806675074,1995627,912,13291.0
2019-07-22,13291.0,13700.0,13291.0,13455.0,16282150758,1210140,545,13443.0
2019-07-23,13680.0,13680.0,12783.0,12844.0,31636413578,2463047,818,12800.0
2019-07-24,12900.0,12990.0,12417.0,12640.0,20995621809,1661021,557,12900.0
2019-07-27,12999.0,13239.0,12600.0,13030.0,11853229059,909676,518,13239.0
2019-07-28,13300.0,13300.0,12702.0,12901.0,5174447358,401089,285,12800.0
2019-07-29,13300.0,13300.0,12666.0,12998.0,6898767386,530753,263,12950.0
2019-07-30,12999.0,13229.0,12795.0,13012.0,10452209821,803265,349,12966.0
2019-07-31,12803.0,13490.0,12800.0,13194.0,11701853565,886881,493,13014.0
2019-08-03,13016.0,13449.0,12992.0,13215.0,10788456394,816356,480,13100.0
2019-08-04,13150.0,13150.0,12700.0,12936.0,16227255229,1254414,633,12829.0
2019-08-05,13000.0,13300.0,12803.0,13085.0,18337595519,1401373,597,13079.0
2019-08-06,13085.0,13300.0,13000.0,13174.0,28848007735,2189809,660,13283.0
2019-08-07,13100.0,13718.0,13100.0,13453.0,29043836190,2158887,835,13710.0
2019-08-10,13718.0,14125.0,13718.0,14092.0,30071559614,2133955,708,14110.0
2019-08-11,14690.0,14796.0,14300.0,14656.0,39507786653,2695756,1086,14500.0
2019-08-13,14700.0,14898.0,14180.0,14582.0,29597178427,2029747,987,14797.0
2019-08-14,14582.0,14850.0,14300.0,14595.0,20966375150,1436576,762,14300.0
2019-08-17,14401.0,14598.0,14060.0,14293.0,20297805731,1420109,833,14060.0
2019-08-18,14011.0,14790.0,13900.0,14229.0,25986992739,1826276,920,14440.0
2019-08-19,14560.0,14700.0,14100.0,14534.0,20154210259,1386708,699,14498.0
2019-08-21,14670.0,15260.0,14670.0,15166.0,44001123884,2901287,908,15260.0
2019-08-24,15502.0,15924.0,15320.0,15804.0,28029896172,1773612,755,15924.0
2019-08-25,16594.0,16594.0,15593.0,16437.0,70120309549,4266021,1171,16594.0
2019-08-26,16990.0,17258.0,16750.0,17227.0,68047756075,3950062,832,17258.0
2019-08-27,17990.0,18088.0,16366.0,17027.0,63516254543,3730415,1465,16500.0
2019-08-28,17028.0,17878.0,16205.0,17615.0,83601504945,4746098,1416,17878.0
2019-08-31,18400.0,18492.0,16854.0,17761.0,31340705242,1764564,1104,17200.0
2019-09-01,17594.0,18200.0,16904.0,17388.0,52857755495,3039841,1273,17999.0
2019-09-02,18095.0,18200.0,16950.0,17901.0,51540376874,2879129,1044,17744.0
2019-09-03,17800.0,17998.0,17100.0,17542.0,16549547169,943443,707,17400.0
2019-09-04,17869.0,17869.0,16900.0,17201.0,26051874872,1514538,998,17149.0
2019-09-07,17400.0,17400.0,16713.0,16907.0,30439110444,1800385,1107,16990.0
2019-09-08,17100.0,17100.0,16469.0,16783.0,32501216088,1936572,1003,16750.0
2019-09-11,17200.0,17622.0,16900.0,17451.0,25201401724,1444158,758,17622.0
2019-09-14,18290.0,18290.0,17756.0,18052.0,25390707995,1406533,918,17783.0
2019-09-15,18399.0,18940.0,17500.0,18385.0,44254754795,2407140,963,18842.0
2019-09-16,19000.0,19304.0,18800.0,19193.0,26926654824,1402974,696,19150.0
2019-09-17,19200.0,19390.0,18234.0,18548.0,43839742134,2363539,961,18234.0
2019-09-18,18000.0,18000.0,17621.0,17629.0,27053523339,1534595,645,17621.0
2019-09-21,17997.0,17997.0,17381.0,17728.0,15050058931,848940,534,17693.0
2019-09-22,17201.0,17996.0,17200.0,17895.0,16740882463,935515,657,17959.0
2019-09-23,18100.0,18650.0,17716.0,18101.0,30888185131,1706438,821,17920.0
2019-09-24,17900.0,17900.0,17196.0,17514.0,21710159461,1239595,815,17530.0
2019-09-25,17600.0,17900.0,17000.0,17486.0,14341366125,820160,640,17800.0
2019-09-28,17083.0,18160.0,17083.0,17577.0,33564362737,1909523,1274,17480.0
2019-09-29,17640.0,17640.0,16800.0,17044.0,24478561481,1436173,1174,17045.0
2019-09-30,17310.0,17500.0,17170.0,17327.0,21546564588,1243544,810,17196.0
2019-10-01,17000.0,17599.0,16751.0,17090.0,23366184834,1367218,952,16997.0
2019-10-02,17197.0,17197.0,16500.0,16835.0,14686099038,872378,617,16857.0
2019-10-05,16821.0,17397.0,15994.0,16694.0,29116942901,1744150,1026,16400.0
2019-10-06,16700.0,16995.0,15860.0,16281.0,16556257291,1016894,615,16680.0
2019-10-07,16990.0,17095.0,16700.0,17043.0,24132166968,1415920,638,17095.0
2019-10-08,17659.0,17895.0,16888.0,17522.0,64340348626,3672079,1382,17190.0
2019-10-09,16646.0,17700.0,16646.0,17356.0,20700709499,1192714,502,17700.0
2019-10-12,17510.0,18100.0,17510.0,17808.0,18603805507,1044685,594,17761.0
2019-10-13,18100.0,18152.0,16918.0,17311.0,19416196127,1121594,695,17000.0
2019-10-14,17000.0,17000.0,16446.0,16612.0,8714925443,524631,397,16700.0
2019-10-15,16888.0,16888.0,15782.0,15828.0,15476814934,977806,398,15782.0
2019-10-16,15037.0,15480.0,15037.0,15066.0,13589484881,902014,505,15037.0
2019-10-20,14611.0,15490.0,14313.0,14465.0,22941303081,1586004,679,14313.0
2019-10-21,14465.0,15099.0,13745.0,14454.0,11222527960,776413,551,15070.0
2019-10-22,15176.0,15176.0,14560.0,15169.0,20799684149,1371210,334,15176.0
2019-10-23,15927.0,15927.0,15450.0,15926.0,24201934804,1519610,533,15927.0
2019-10-26,16721.0,16722.0,16250.0,16717.0,10333002350,618105,291,16722.0
2019-10-28,17552.0,17552.0,17552.0,17552.0,12090765408,688854,312,17552.0
2019-10-30,18428.0,18428.0,17552.0,18170.0,40622585053,2235748,1374,17751.0
2019-11-02,17900.0,17900.0,17262.0,17353.0,32242225924,1857989,1081,17409.0
2019-11-03,18000.0,18000.0,17250.0,17638.0,13626078312,772539,499,17360.0
2019-11-04,17100.0,17734.0,16757.0,17263.0,15590273134,903095,536,17140.0
2019-11-05,17001.0,17800.0,17000.0,17317.0,8624423349,498038,331,17350.0
2019-11-09,17340.0,17340.0,16656.0,16870.0,5611193811,332610,318,16683.0
2019-11-10,16682.0,16780.0,16300.0,16380.0,7374686581,450225,356,16380.0
2019-11-11,16400.0,16900.0,16380.0,16682.0,11314632605,678265,340,16800.0
2019-11-12,16800.0,17448.0,16800.0,17105.0,7645777518,446996,349,16920.0
2019-11-13,16998.0,17104.0,16501.0,16957.0,10167147922,599598,310,16900.0
2019-11-16,17516.0,17516.0,16500.0,17145.0,13200957320,769961,392,16978.0
2019-11-17,16536.0,16536.0,16288.0,16296.0,9029383510,554090,341,16288.0
2019-11-18,15590.0,16400.0,15482.0,15942.0,8478686098,531846,324,16000.0
2019-11-19,16000.0,16739.0,16000.0,16586.0,12070897434,727792,323,16735.0
2019-11-20,17300.0,17300.0,16555.0,17106.0,8414640228,491919,336,17100.0
2019-11-23,17200.0,17400.0,16777.0,17010.0,7811032510,459194,293,16880.0
2019-11-24,17200.0,17860.0,16800.0,17641.0,26837516469,1521279,656,17860.0
2019-11-25,18523.0,18523.0,18523.0,18523.0,37592687822,2029514,203,18523.0
2019-11-26,19449.0,19449.0,19449.0,19449.0,32186286243,1654907,395,19449.0
2019-11-27,19600.0,19800.0,18477.0,19068.0,84499415874,4431536,1920,18800.0
2019-11-30,19188.0,19976.0,18222.0,19617.0,39899608236,2033969,1271,19730.0
2019-12-01,19870.0,20277.0,19740.0,20102.0,53394428117,2656180,1028,19894.0
2019-12-02,20000.0,20960.0,19500.0,20324.0,77874891794,3831616,1349,20910.0
2019-12-03,20950.0,21340.0,20011.0,21150.0,35479528647,1677506,918,21340.0
2019-12-04,22170.0,22198.0,21200.0,21815.0,26188178900,1200468,970,21740.0
