date,open,high,low,adjClose,value,volume,count,close
2018-10-17,3500.0,3500.0,3500.0,3500.0,113869000000,32534000,212123,3500.0
2018-10-20,3675.0,3675.0,3675.0,3556.0,168950775,45973,344,3675.0
2018-10-21,3733.0,3733.0,3733.0,3733.0,534640260,143220,487,3733.0
2018-10-22,3919.0,3919.0,3919.0,3919.0,609228145,155455,1031,3919.0
2018-10-23,4114.0,4114.0,4114.0,4114.0,663937890,161385,1068,4114.0
2018-10-24,4319.0,4319.0,4319.0,4319.0,917303772,212388,1460,4319.0
2018-10-27,4534.0,4534.0,4534.0,4534.0,1287624262,283993,1938,4534.0
2018-10-28,4760.0,4760.0,4760.0,4760.0,11163813640,2345339,2409,4760.0
2018-10-29,4998.0,4998.0,4998.0,4998.0,1469516958,294021,1995,4998.0
2018-10-31,5247.0,5247.0,5247.0,5247.0,22863251565,4357395,2558,5247.0
2018-11-03,5509.0,5509.0,5509.0,5509.0,16086384671,2920019,2385,5509.0
2018-11-04,5784.0,5784.0,5784.0,5784.0,16857213504,2914456,2375,5784.0
2018-11-05,6073.0,6073.0,6073.0,6073.0,16965714990,2793630,2088,6073.0
2018-11-06,6376.0,6376.0,6376.0,6376.0,20841428856,3268731,5236,6376.0
2018-11-10,6694.0,6694.0,6694.0,6660.0,776771760,116040,636,6694.0
2018-11-11,6993.0,7342.0,6993.0,7319.0,38163074092,5213966,16512,7342.0
2018-11-12,7684.0,7684.0,7684.0,7684.0,9089380548,1182897,5325,7684.0
2018-11-13,8068.0,8068.0,8068.0,8068.0,2326117352,288314,1960,8068.0
2018-11-14,8471.0,8471.0,8471.0,8370.0,825465066,97446,637,8471.0
2018-11-19,8788.0,9227.0,8349.0,9162.0,268177817834,29269428,70485,9227.0
2018-11-20,9498.0,9620.0,9231.0,9576.0,317293356781,33135790,39689,9619.0
2018-11-21,9530.0,9720.0,9098.0,9188.0,151255709225,16462185,25389,9098.0
2018-11-24,8910.0,8971.0,8729.0,8763.0,28113113741,3208089,3668,8729.0
2018-11-26,8325.0,8325.0,8325.0,8325.0,19675463175,2363419,1559,8325.0
2018-11-27,7909.0,8550.0,7909.0,8069.0,82212290724,10188481,11879,8059.0
2018-11-28,8150.0,8250.0,7703.0,7967.0,22135191246,2778420,4254,7750.0
2018-12-01,7750.0,7780.0,7569.0,7572.0,56915928195,7517031,2268,7569.0
2018-12-02,7501.0,7749.0,7311.0,7563.0,20313765118,2686020,3448,7700.0
2018-12-03,7900.0,7941.0,7800.0,7935.0,30326963586,3822004,1675,7941.0
2018-12-04,8025.0,8187.0,7640.0,7879.0,14929353463,1894842,1638,7780.0
2018-12-05,7620.0,7890.0,7490.0,7631.0,15118462269,1981093,1816,7547.0
2018-12-08,7600.0,7645.0,7290.0,7368.0,18963152716,2573584,2096,7291.0
2018-12-09,7295.0,7300.0,7000.0,7043.0,26955403200,3827499,2080,7030.0
2018-12-10,7010.0,7395.0,7005.0,7317.0,18927979683,2586852,1878,7395.0
2018-12-11,7394.0,7394.0,7055.0,7180.0,7219276413,1005476,1045,7100.0
2018-12-12,7180.0,7400.0,7070.0,7171.0,9848298034,1373353,2058,7077.0
2018-12-15,7200.0,7200.0,6813.0,6890.0,14319354681,2078325,1566,6820.0
2018-12-16,6802.0,6819.0,6580.0,6651.0,9535335222,1433671,1051,6650.0
2018-12-17,6653.0,6900.0,6602.0,6771.0,8627723139,1274199,1094,6740.0
2018-12-18,6870.0,6870.0,6560.0,6665.0,4346600214,652123,805,6600.0
2018-12-19,6666.0,6690.0,6500.0,6580.0,3879510095,589593,555,6564.0
2018-12-22,6582.0,6695.0,6500.0,6597.0,3849645338,583562,577,6501.0
2018-12-23,6510.0,6849.0,6510.0,6704.0,6389101302,952982,772,6690.0
2018-12-24,6610.0,6859.0,6601.0,6730.0,7005397682,1040861,706,6765.0
2018-12-25,6801.0,6999.0,6710.0,6897.0,4166687690,604160,716,6819.0
